id,product_id,manufacturer,category,product,customer_id,sale_date,sale_time,quantity,price,sale_total
452,3,Bose,"Surround Speakers,TV, Video & Home Audio,Surround Sound Systems,Electronics,All Home Theater Systems,TVs Entertainment,Speakers,Consumer Electronics,Home Theater Systems,TV Sound Systems,Audio & Home Theatre,Home Audio,Audio",Acoustimass 6 Series V Home Theater Speaker System (Black),640,5/4/12,7:11:00 PM,1,431.64,431.64
453,3,Bose,"Surround Speakers,TV, Video & Home Audio,Surround Sound Systems,Electronics,All Home Theater Systems,TVs Entertainment,Speakers,Consumer Electronics,Home Theater Systems,TV Sound Systems,Audio & Home Theatre,Home Audio,Audio",Acoustimass 6 Series V Home Theater Speaker System (Black),354,5/5/12,9:37:00 PM,3,431.64,"1,294.92"
454,34,Siriusxm,"Satellite Radio,Satellite Radios,Car & Vehicle Electronics,Car Satellite Radios,Frys,Electronics,Car Electronics,Audio,SIRIUS XM Satellite Radio,Car Audio,Car Electronics & GPS",SiriusXM SXEZR1V1 XM Onyx EZR Satellite Radio Receiver with Vehicle Kit,282,5/5/12,8:48:00 AM,1,85.19,85.19
455,27,Peerless-AV,"Office,Projectors & Presentation Equipment,Audio Visual Presentation,TV Stands, Mounts & Furniture,Projector Mounts Accessories,Projector Mounts & Screens,Projector Mounts,Electronics,TV & Home Theater,Office Technology,Mounts Carts,Mounting Plates,A/V Presentation,Networking Products,Powerline Network Adapters,Network Adapters",Round LCD/Projector Ceiling Plate - Black,850,5/7/12,11:05:00 AM,2,511.14,"1,022.28"
456,2,Belkin,"Computers,Portable Battery Packs yxdasxffaabvrfusya,Portable Chargers/Power Packs,Computers & Accessories,Computer Accessories,Computer Accessories & Peripherals,Portable Battery Packs ccbdtucwsuccsbzvxsect,Frys,Electronics,Portable Battery Packs,Cell Phones,Cell Phone Accessories,Cell Phone Batteries & Power,Batteries,Surge Protectors,Surge Protectors, Power Strips,PC Computers,Consumer Electronics,Mobile Power,Power Accessories,Multipurpose Batteries & Power,Rechargeable Batteries,Portable Battery Packs bcxsstqzbavv,Power, Cooling Racks",Travel RockStar 3-in-1 2A USB and Dual-Outlet Wall Charger with Internal 3000mAh Battery Pack,605,5/7/12,4:52:00 AM,2,37.65,75.3
457,44,Toshiba,"Home Theater Systems,Portable Audio & Video,Electronics,MP3 & MP4 Player Accessories,Home Audio,Home Audio & Theater,All Home Stereos,Audio,Stereo Shelf Systems",Toshiba Micro Component Speaker System: Wireless Bluetooth Speaker Sound System with FM,893,5/10/12,1:43:00 AM,1,276.65,276.65
458,43,Toshiba,"Internal Solid State Drives,Computers & Accessories,Computer Accessories & Peripherals,Electronics,Computers & Tablets,Hard Drives & Storage,Data Storage",Toshiba - 3TB Internal Serial ATA III Hard Drive for Desktops,136,5/10/12,3:12:00 PM,2,208.81,417.62
459,2,Belkin,"Computers,Portable Battery Packs yxdasxffaabvrfusya,Portable Chargers/Power Packs,Computers & Accessories,Computer Accessories,Computer Accessories & Peripherals,Portable Battery Packs ccbdtucwsuccsbzvxsect,Frys,Electronics,Portable Battery Packs,Cell Phones,Cell Phone Accessories,Cell Phone Batteries & Power,Batteries,Surge Protectors,Surge Protectors, Power Strips,PC Computers,Consumer Electronics,Mobile Power,Power Accessories,Multipurpose Batteries & Power,Rechargeable Batteries,Portable Battery Packs bcxsstqzbavv,Power, Cooling Racks",Travel RockStar 3-in-1 2A USB and Dual-Outlet Wall Charger with Internal 3000mAh Battery Pack,935,7/1/12,10:20:00 PM,1,37.65,37.65
460,24,Midland,"Electronics,Portable Audio,MP3 Accessories,All Portable Speakers,Audio,Docks, Radios & Boomboxes,Radios,Portable Audio & Video,Shortwave Radios","Midland Weather Alert Radio, 1.0 CT",559,7/1/12,7:24:00 AM,3,477.35,"1,432.05"
461,42,SVS,"Speaker Separates,Center Channel Speakers,Electronics,TVs Entertainment,Speakers,Home Audio,Center-Channel Speakers,Audio,Speaker Separates baesfadqwexxbctqsw",Prime Three-Way Center Channel Speaker (Premium Black Ash),746,7/4/12,10:23:00 PM,1,160.62,160.62
462,27,Peerless-AV,"Office,Projectors & Presentation Equipment,Audio Visual Presentation,TV Stands, Mounts & Furniture,Projector Mounts Accessories,Projector Mounts & Screens,Projector Mounts,Electronics,TV & Home Theater,Office Technology,Mounts Carts,Mounting Plates,A/V Presentation,Networking Products,Powerline Network Adapters,Network Adapters",Round LCD/Projector Ceiling Plate - Black,85,7/4/12,2:29:00 PM,1,511.14,511.14
463,9,Dell,"Computers,Desktops Workstations,Desktop Computers,Desktop Computers wbeszexzzxeteywxtzby,Computers & Tablets,Desktop & All-in-One Computers,All Desktops,Electronics,Computers & Accessories,Desktops,Towers,Computers/Tablets & Networking,Desktops & All-In-Ones,PC Desktops & All-In-Ones",XPS 8920 Tower Desktop Computer,441,7/5/12,7:45:00 PM,1,899.33,899.33
464,39,Sony,"Electronics,CD Players & Digital Media Receivers,Car Electronics,Motors,Marine Stereos,CD Players,Fishing,Car Audio,Automotive,Car & Vehicle Electronics,Car Stereo Receivers,Digital Media Receivers,Outdoor Sports,Marine Electronics,Car Electronics & GPS",Sony MEXM100BT 160W RMS Marine CD Receiver with Bluetooth (Black) and SiriusXM Ready,981,7/5/12,8:50:00 AM,3,207.72,623.16
465,29,Power Acoustik,"Auto & Tires,Auto Electronics,Car Speakers and Subwoofers,10\\ Car Subwoofer,Car Subwoofers,All Car Subwoofers,Car Electronics & GPS,Car Audio,Car Subwoofers & Enclosures,Component Subwoofers,Consumer Electronics,Vehicle Electronics & GPS,eBay Motors,Parts & Accessories,Car Electronics,Subwoofers & Enclosures,Subwoofers,Electronics,Car & Vehicle Electronics","Power Acoustik - Gothic Series 10"" Dual-Voice-Coil 2-Ohm Subwoofer - Black",935,7/7/12,12:58:00 AM,1,546.3,546.3
466,38,Sony,"Portable Bluetooth Speakers,Audio Docks & Mini Speakers,Bluetooth & Wireless Speakers,Portable Audio & Headphones,Portable Audio & Video,Electronics,TVs Entertainment,Speakers,Home Audio & Theater,Wireless Home Speakers,All Home Speakers,iPod, Audio Player Accessories,Consumer Electronics,Wireless Speakers,Wireless & Multiroom Audio,Wireless and Bluetooth Speakers,Home Audio,Portable Speakers & Docks,Audio,Wireless Multiroom Speakers,Wireless Multi-Room Speakers",SRS-ZR7 Wireless Speaker,997,7/7/12,11:46:00 PM,1,197.81,197.81
467,13,House of Marley,"Headphones,Electronics,Over-Ear Headphones,Audio,Over-Ear & On-Ear Headphones",House of Marley EM-DH003-PS TTR Noise-Cancelling Over-Ear Headphones (Black),656,8/5/12,7:29:00 PM,3,322.74,968.22
468,40,Sony,"Portable Bluetooth Speakers,Audio Docks & Mini Speakers,Bluetooth & Wireless Speakers,Portable Audio & Headphones,Portable Audio & Video,Electronics,Portable Audio,Portable Wireless & Bluetooth Speakers,Speakers,Home Audio & Theater,Wireless Home Speakers,Mobile,iPod, Audio Player Accessories,Consumer Electronics,Mobile Bluetooth Speakers,Wireless and Bluetooth Speakers,UNNAV,Portable Speakers & Docks,Audio,Mobile Speakers,All Bluetooth & Wireless Speakers",Sony SRSXB30/BLK XB30 Portable Wireless Speaker with Bluetooth,811,8/5/12,3:56:00 PM,1,244.25,244.25
469,28,Pny,"Desktop Memory,Computers/Tablets & Networking,Memory (RAM),Computer Components & Parts,Computers & Accessories,Computer Components,Memory (RAM,Memory,Electronics,Computers & Tablets,Computer Cards & Components",PNY Anarchy 16GB Kit (2x8GB) DDR4 2400MHz (PC4-19200) CL15 Desktop Memory (BLUE) - MD16GK2D4240015AB,499,8/12/12,1:50:00 AM,1,187.66,187.66
470,29,Power Acoustik,"Auto & Tires,Auto Electronics,Car Speakers and Subwoofers,10\\ Car Subwoofer,Car Subwoofers,All Car Subwoofers,Car Electronics & GPS,Car Audio,Car Subwoofers & Enclosures,Component Subwoofers,Consumer Electronics,Vehicle Electronics & GPS,eBay Motors,Parts & Accessories,Car Electronics,Subwoofers & Enclosures,Subwoofers,Electronics,Car & Vehicle Electronics","Power Acoustik - Gothic Series 10"" Dual-Voice-Coil 2-Ohm Subwoofer - Black",398,8/12/12,9:30:00 AM,1,546.3,546.3
471,27,Peerless-AV,"Office,Projectors & Presentation Equipment,Audio Visual Presentation,TV Stands, Mounts & Furniture,Projector Mounts Accessories,Projector Mounts & Screens,Projector Mounts,Electronics,TV & Home Theater,Office Technology,Mounts Carts,Mounting Plates,A/V Presentation,Networking Products,Powerline Network Adapters,Network Adapters",Round LCD/Projector Ceiling Plate - Black,709,9/2/12,2:50:00 AM,1,511.14,511.14
472,2,Belkin,"Computers,Portable Battery Packs yxdasxffaabvrfusya,Portable Chargers/Power Packs,Computers & Accessories,Computer Accessories,Computer Accessories & Peripherals,Portable Battery Packs ccbdtucwsuccsbzvxsect,Frys,Electronics,Portable Battery Packs,Cell Phones,Cell Phone Accessories,Cell Phone Batteries & Power,Batteries,Surge Protectors,Surge Protectors, Power Strips,PC Computers,Consumer Electronics,Mobile Power,Power Accessories,Multipurpose Batteries & Power,Rechargeable Batteries,Portable Battery Packs bcxsstqzbavv,Power, Cooling Racks",Travel RockStar 3-in-1 2A USB and Dual-Outlet Wall Charger with Internal 3000mAh Battery Pack,421,9/2/12,5:13:00 AM,2,37.65,75.3
473,26,Netgear,"Computers,Wireless Networking rwtaqbstbwzzteq,Networking,Computers & Accessories,Wireless Adapters Cards,Wireless Networking,Electronics,Networking Products,Network Adapters,Networking Cables & Accessories,USB Network Adapters",Nighthawk AC1900 Dual-Band Wi-Fi USB Adapter,501,9/3/12,3:34:00 PM,3,33.99,101.97
474,43,Toshiba,"Internal Solid State Drives,Computers & Accessories,Computer Accessories & Peripherals,Electronics,Computers & Tablets,Hard Drives & Storage,Data Storage",Toshiba - 3TB Internal Serial ATA III Hard Drive for Desktops,69,9/3/12,6:31:00 AM,2,208.81,417.62
475,14,JBL,"Electronics,Car & Vehicle Electronics,Car Electronics,Car Audio,Speakers,Coaxial Speakers,Car Electronics & GPS,Car Speakers,6\\ x 8\\ Car Speakers","JBL - 6"" x 8"" 2-Way Coaxial Car Speakers with Polypropylene Cones (Pair) - Black",573,9/4/12,1:19:00 AM,1,125.77,125.77
476,2,Belkin,"Computers,Portable Battery Packs yxdasxffaabvrfusya,Portable Chargers/Power Packs,Computers & Accessories,Computer Accessories,Computer Accessories & Peripherals,Portable Battery Packs ccbdtucwsuccsbzvxsect,Frys,Electronics,Portable Battery Packs,Cell Phones,Cell Phone Accessories,Cell Phone Batteries & Power,Batteries,Surge Protectors,Surge Protectors, Power Strips,PC Computers,Consumer Electronics,Mobile Power,Power Accessories,Multipurpose Batteries & Power,Rechargeable Batteries,Portable Battery Packs bcxsstqzbavv,Power, Cooling Racks",Travel RockStar 3-in-1 2A USB and Dual-Outlet Wall Charger with Internal 3000mAh Battery Pack,997,9/4/12,5:37:00 PM,1,37.65,37.65
477,14,JBL,"Electronics,Car & Vehicle Electronics,Car Electronics,Car Audio,Speakers,Coaxial Speakers,Car Electronics & GPS,Car Speakers,6\\ x 8\\ Car Speakers","JBL - 6"" x 8"" 2-Way Coaxial Car Speakers with Polypropylene Cones (Pair) - Black",887,9/4/12,3:45:00 AM,1,125.77,125.77
478,17,Kicker,"Electronics,Home Audio & Theater,Home Audio,All Home Speakers,Speaker Systems,Audio,Bluetooth & Wireless Speakers,All Bluetooth & Wireless Speakers,Stereos,Speakers","Kicker 41IK5BT2V2 Amphitheater High-Performance Audio System with Bluetooth, Black",31,9/4/12,4:44:00 PM,1,173.63,173.63
479,29,Power Acoustik,"Auto & Tires,Auto Electronics,Car Speakers and Subwoofers,10\\ Car Subwoofer,Car Subwoofers,All Car Subwoofers,Car Electronics & GPS,Car Audio,Car Subwoofers & Enclosures,Component Subwoofers,Consumer Electronics,Vehicle Electronics & GPS,eBay Motors,Parts & Accessories,Car Electronics,Subwoofers & Enclosures,Subwoofers,Electronics,Car & Vehicle Electronics","Power Acoustik - Gothic Series 10"" Dual-Voice-Coil 2-Ohm Subwoofer - Black",840,9/6/12,4:14:00 AM,3,546.3,"1,638.90"
480,26,Netgear,"Computers,Wireless Networking rwtaqbstbwzzteq,Networking,Computers & Accessories,Wireless Adapters Cards,Wireless Networking,Electronics,Networking Products,Network Adapters,Networking Cables & Accessories,USB Network Adapters",Nighthawk AC1900 Dual-Band Wi-Fi USB Adapter,475,9/6/12,10:24:00 PM,1,33.99,33.99
481,7,Corsair,"Computers,Memory (RAM),Computers & Accessories,Computer Components,Memory,Memory Upgrades,Electronics,Computers & Tablets,Computer Cards & Components,Laptop Memory",Corsair CMSA8GX3M2A1066C7 Apple 8 GB Dual Channel Kit DDR3 1066 (PC3 8500) 204-Pin DDR3 Laptop SO-DIMM Memory 1.5V,731,9/8/12,12:53:00 AM,4,315.01,"1,260.04"
482,38,Sony,"Portable Bluetooth Speakers,Audio Docks & Mini Speakers,Bluetooth & Wireless Speakers,Portable Audio & Headphones,Portable Audio & Video,Electronics,TVs Entertainment,Speakers,Home Audio & Theater,Wireless Home Speakers,All Home Speakers,iPod, Audio Player Accessories,Consumer Electronics,Wireless Speakers,Wireless & Multiroom Audio,Wireless and Bluetooth Speakers,Home Audio,Portable Speakers & Docks,Audio,Wireless Multiroom Speakers,Wireless Multi-Room Speakers",SRS-ZR7 Wireless Speaker,844,9/8/12,6:53:00 AM,1,197.81,197.81
483,3,Bose,"Surround Speakers,TV, Video & Home Audio,Surround Sound Systems,Electronics,All Home Theater Systems,TVs Entertainment,Speakers,Consumer Electronics,Home Theater Systems,TV Sound Systems,Audio & Home Theatre,Home Audio,Audio",Acoustimass 6 Series V Home Theater Speaker System (Black),777,10/6/12,3:26:00 PM,1,431.64,431.64
484,2,Belkin,"Computers,Portable Battery Packs yxdasxffaabvrfusya,Portable Chargers/Power Packs,Computers & Accessories,Computer Accessories,Computer Accessories & Peripherals,Portable Battery Packs ccbdtucwsuccsbzvxsect,Frys,Electronics,Portable Battery Packs,Cell Phones,Cell Phone Accessories,Cell Phone Batteries & Power,Batteries,Surge Protectors,Surge Protectors, Power Strips,PC Computers,Consumer Electronics,Mobile Power,Power Accessories,Multipurpose Batteries & Power,Rechargeable Batteries,Portable Battery Packs bcxsstqzbavv,Power, Cooling Racks",Travel RockStar 3-in-1 2A USB and Dual-Outlet Wall Charger with Internal 3000mAh Battery Pack,239,10/6/12,12:04:00 AM,3,37.65,112.95
485,29,Power Acoustik,"Auto & Tires,Auto Electronics,Car Speakers and Subwoofers,10\\ Car Subwoofer,Car Subwoofers,All Car Subwoofers,Car Electronics & GPS,Car Audio,Car Subwoofers & Enclosures,Component Subwoofers,Consumer Electronics,Vehicle Electronics & GPS,eBay Motors,Parts & Accessories,Car Electronics,Subwoofers & Enclosures,Subwoofers,Electronics,Car & Vehicle Electronics","Power Acoustik - Gothic Series 10"" Dual-Voice-Coil 2-Ohm Subwoofer - Black",119,11/4/12,7:48:00 AM,2,546.3,"1,092.60"
486,24,Midland,"Electronics,Portable Audio,MP3 Accessories,All Portable Speakers,Audio,Docks, Radios & Boomboxes,Radios,Portable Audio & Video,Shortwave Radios","Midland Weather Alert Radio, 1.0 CT",82,11/4/12,11:33:00 PM,1,477.35,477.35
487,2,Belkin,"Computers,Portable Battery Packs yxdasxffaabvrfusya,Portable Chargers/Power Packs,Computers & Accessories,Computer Accessories,Computer Accessories & Peripherals,Portable Battery Packs ccbdtucwsuccsbzvxsect,Frys,Electronics,Portable Battery Packs,Cell Phones,Cell Phone Accessories,Cell Phone Batteries & Power,Batteries,Surge Protectors,Surge Protectors, Power Strips,PC Computers,Consumer Electronics,Mobile Power,Power Accessories,Multipurpose Batteries & Power,Rechargeable Batteries,Portable Battery Packs bcxsstqzbavv,Power, Cooling Racks",Travel RockStar 3-in-1 2A USB and Dual-Outlet Wall Charger with Internal 3000mAh Battery Pack,960,11/4/12,3:36:00 AM,3,37.65,112.95
488,24,Midland,"Electronics,Portable Audio,MP3 Accessories,All Portable Speakers,Audio,Docks, Radios & Boomboxes,Radios,Portable Audio & Video,Shortwave Radios","Midland Weather Alert Radio, 1.0 CT",886,11/4/12,1:55:00 AM,1,477.35,477.35
489,35,Sling Media,"TV & Video,Media Streaming Players,New Technology,Frys,Electronics,Streaming Media Players,Television & Video,TVs Entertainment,TV & Home Theater,Internet TV Broadcasters,Streaming Media,All Streaming Media Players",Slingbox M2,164,1/2/13,11:26:00 PM,1,390.41,390.41
490,32,Sanus,"Audio & Video Accessories,TV Mounts,TV Accessories & Parts,Electronics,A/V Presentation,Accessories & Supplies,TV Ceiling & Wall Mounts",Sanus VLF410B1 10-Inch Super Slim Full-Motion Mount for 37 - 84 Inches TV's,971,1/2/13,5:04:00 PM,2,281.69,563.38
491,7,Corsair,"Computers,Memory (RAM),Computers & Accessories,Computer Components,Memory,Memory Upgrades,Electronics,Computers & Tablets,Computer Cards & Components,Laptop Memory",Corsair CMSA8GX3M2A1066C7 Apple 8 GB Dual Channel Kit DDR3 1066 (PC3 8500) 204-Pin DDR3 Laptop SO-DIMM Memory 1.5V,491,1/6/13,5:12:00 AM,1,315.01,315.01
492,43,Toshiba,"Internal Solid State Drives,Computers & Accessories,Computer Accessories & Peripherals,Electronics,Computers & Tablets,Hard Drives & Storage,Data Storage",Toshiba - 3TB Internal Serial ATA III Hard Drive for Desktops,762,1/6/13,10:14:00 PM,2,208.81,417.62
493,21,Lowepro,"Photography,Photography Bags Cases,Camera Bags,Backpacks,Backpacks ffvzrevebzuqvcddwzzxeuwva,Cameras & Camcorders,Digital Camera Accessories,Camera Bags, Cases & Straps,Camera Backpacks,Electronics,Camera Accessories,Camera Bags & Cases,Computers Features,Bag & Case Accessories,Camera & Photo Features,Camera & Photo,Bags & Cases,Camera Cases,Outdoor Recreation,Hiking Daypacks,Backpacking Packs",Flipside 300 Backpack (Black),697,2/10/13,10:06:00 PM,3,79.99,239.97
494,35,Sling Media,"TV & Video,Media Streaming Players,New Technology,Frys,Electronics,Streaming Media Players,Television & Video,TVs Entertainment,TV & Home Theater,Internet TV Broadcasters,Streaming Media,All Streaming Media Players",Slingbox M2,599,2/10/13,10:58:00 AM,1,390.41,390.41
495,25,Motorola,"Electronics,Cameras & Camcorders,All Camcorders,Home, Garage & Office,Pet Supplies & Technology,Pet Cameras & Technology,Wearable Pet Cameras,Computers & Accessories,Computer Accessories & Peripherals,Audio & Video Accessories,Webcams,Housewares,Pet Cameras,Dog,Training Aids,Training & Behavior,Networking,Computers,Routers,pet,Security & Surveillance,Surveillance Video Equipment,Security Monitors & Displays",Motorola Wi-Fi Pet Video Camera,461,3/7/13,12:09:00 AM,1,92.56,92.56
496,20,Logitech,"Electronics,Accessories & Supplies,Audio & Video Accessories,Remote Controls & Accessories,TV & Video,TV Accessories,Remote Controls,TVs Entertainment,General Accessories,Accessories,Consumer Electronics,TV, Video & Home Audio,TV, Video & Audio Accessories,See more Logitech Harmony Ultimate One IR Remote With C...,TV Remote Controls,TV & Home Theater,TV & Home Theater Accessories,Universal Remote Controls,Stereo Accessories,Electronics Features",Logitech 915-000224  Harmony Ultimate One 15-Device Universal Infrared Remote with Customizable Touch Screen Control - Black,575,3/7/13,12:49:00 PM,1,121.99,121.99
497,45,Ultimate Ears,"Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Portable Audio & Video,Electronics,Portable Speakers & Docks,Audio,All Bluetooth & Wireless Speakers",Ultimate Ears MEGABLAST Portable Wi-Fi/Bluetooth Speaker with hands-free Amazon Alexa voice control (waterproof) - Graphite Black,528,3/10/13,12:33:00 AM,1,163.58,163.58
498,17,Kicker,"Electronics,Home Audio & Theater,Home Audio,All Home Speakers,Speaker Systems,Audio,Bluetooth & Wireless Speakers,All Bluetooth & Wireless Speakers,Stereos,Speakers","Kicker 41IK5BT2V2 Amphitheater High-Performance Audio System with Bluetooth, Black",332,3/10/13,6:01:00 AM,1,173.63,173.63
499,23,Microsoft,"Electronics,Computers,Computer Accessories,Keyboards, Mice & Joysticks,Keyboards,All Keyboards,Computers & Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Accessories,Computers & Tablets,iPad & Tablet Accessories,Tablet Cases, Covers & Keyboard Folios,Computer Peripherals,Keyboards Accessories,Computers Features,Cases, Covers & Keyboard Folios,Name Brands,Microsoft,Microsoft Surface,Microsoft Surface Accessories,Microsoft Surface Cases & Covers,Microsoft Surface Tablets,Frys,Tablets,Cases",Microsoft Surface Pro 4 Type Cover with Fingerprint ID,114,5/6/13,4:25:00 PM,1,149.99,149.99
500,18,Lenovo,"Computers & Tablets,Computer Accessories & Peripherals,Laptop Accessories,Laptop Chargers & Adapters,Computers,Electronics,Computer Accessories",Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,198,5/6/13,4:53:00 PM,3,72.43,217.29
501,28,Pny,"Desktop Memory,Computers/Tablets & Networking,Memory (RAM),Computer Components & Parts,Computers & Accessories,Computer Components,Memory (RAM,Memory,Electronics,Computers & Tablets,Computer Cards & Components",PNY Anarchy 16GB Kit (2x8GB) DDR4 2400MHz (PC4-19200) CL15 Desktop Memory (BLUE) - MD16GK2D4240015AB,183,5/10/13,12:49:00 PM,1,187.66,187.66
502,40,Sony,"Portable Bluetooth Speakers,Audio Docks & Mini Speakers,Bluetooth & Wireless Speakers,Portable Audio & Headphones,Portable Audio & Video,Electronics,Portable Audio,Portable Wireless & Bluetooth Speakers,Speakers,Home Audio & Theater,Wireless Home Speakers,Mobile,iPod, Audio Player Accessories,Consumer Electronics,Mobile Bluetooth Speakers,Wireless and Bluetooth Speakers,UNNAV,Portable Speakers & Docks,Audio,Mobile Speakers,All Bluetooth & Wireless Speakers",Sony SRSXB30/BLK XB30 Portable Wireless Speaker with Bluetooth,741,5/10/13,9:23:00 PM,3,244.25,732.75
503,19,Logitech,"Computers,Mice & Mice Pads,Computer Accessories,Computer Accessories & Peripherals,Keyboards, Mice & Joysticks,Electronics,Gaming Mice & Mice Pads,Accessories,Mice & Keyboards,Video Games,Gaming Mice,Computers & Tablets,Mice,Wireless & Bluetooth Mice",Logitech G403 Wireless Gaming Mouse with High Performance Gaming Sensor,391,6/2/13,10:48:00 PM,3,69.99,209.97
504,42,SVS,"Speaker Separates,Center Channel Speakers,Electronics,TVs Entertainment,Speakers,Home Audio,Center-Channel Speakers,Audio,Speaker Separates baesfadqwexxbctqsw",Prime Three-Way Center Channel Speaker (Premium Black Ash),161,6/2/13,8:48:00 AM,2,160.62,321.24
505,14,JBL,"Electronics,Car & Vehicle Electronics,Car Electronics,Car Audio,Speakers,Coaxial Speakers,Car Electronics & GPS,Car Speakers,6\\ x 8\\ Car Speakers","JBL - 6"" x 8"" 2-Way Coaxial Car Speakers with Polypropylene Cones (Pair) - Black",575,6/5/13,9:59:00 PM,3,125.77,377.31
506,50,Yamaha,"In-Wall & In-Ceiling Speakers,Electronics,In-Ceiling Speakers,TVs Entertainment,Speakers,Home Audio & Theater,All Home Speakers,Install Outdoor Speakers wbdadzefwwsbvcrtwtvxqqdxsqdwtdtrwt,Home Audio,Install Outdoor Speakers,In-Wall and In-Ceiling Speakers,Audio,all electronics",NS-IW480CWH In-Ceiling 8 Natural Sound Three-Way Speaker System (Pair),172,6/5/13,1:54:00 AM,2,515.52,"1,031.04"
507,4,Bowers & Wilkins,"Headphones,Electronics,Over-Ear Headphones,Audio,Over-Ear & On-Ear Headphones",Bowers & Wilkins P7 Wired Over Ear Headphones,455,6/8/13,5:43:00 AM,1,501.2,501.2
508,29,Power Acoustik,"Auto & Tires,Auto Electronics,Car Speakers and Subwoofers,10\\ Car Subwoofer,Car Subwoofers,All Car Subwoofers,Car Electronics & GPS,Car Audio,Car Subwoofers & Enclosures,Component Subwoofers,Consumer Electronics,Vehicle Electronics & GPS,eBay Motors,Parts & Accessories,Car Electronics,Subwoofers & Enclosures,Subwoofers,Electronics,Car & Vehicle Electronics","Power Acoustik - Gothic Series 10"" Dual-Voice-Coil 2-Ohm Subwoofer - Black",904,6/8/13,4:04:00 AM,1,546.3,546.3
509,17,Kicker,"Electronics,Home Audio & Theater,Home Audio,All Home Speakers,Speaker Systems,Audio,Bluetooth & Wireless Speakers,All Bluetooth & Wireless Speakers,Stereos,Speakers","Kicker 41IK5BT2V2 Amphitheater High-Performance Audio System with Bluetooth, Black",378,6/8/13,6:19:00 PM,1,173.63,173.63
510,9,Dell,"Computers,Desktops Workstations,Desktop Computers,Desktop Computers wbeszexzzxeteywxtzby,Computers & Tablets,Desktop & All-in-One Computers,All Desktops,Electronics,Computers & Accessories,Desktops,Towers,Computers/Tablets & Networking,Desktops & All-In-Ones,PC Desktops & All-In-Ones",XPS 8920 Tower Desktop Computer,851,6/8/13,3:53:00 PM,1,899.33,899.33
511,21,Lowepro,"Photography,Photography Bags Cases,Camera Bags,Backpacks,Backpacks ffvzrevebzuqvcddwzzxeuwva,Cameras & Camcorders,Digital Camera Accessories,Camera Bags, Cases & Straps,Camera Backpacks,Electronics,Camera Accessories,Camera Bags & Cases,Computers Features,Bag & Case Accessories,Camera & Photo Features,Camera & Photo,Bags & Cases,Camera Cases,Outdoor Recreation,Hiking Daypacks,Backpacking Packs",Flipside 300 Backpack (Black),683,8/5/13,2:50:00 AM,3,79.99,239.97
512,31,Samsung,"Accessories,Portable Power Banks,Portable Chargers/Power Packs,Cell Phones & Accessories,Cell Phones,Portable Battery Packs,Cell Phone Accessories,Cell Phone Batteries & Power,Batteries & Battery Packs,cell,Power,Chargers & Cradles",Samsung Universal 3100mAh Portable External Battery Charger - White,34,8/5/13,11:00:00 AM,1,89.99,89.99
513,2,Belkin,"Computers,Portable Battery Packs yxdasxffaabvrfusya,Portable Chargers/Power Packs,Computers & Accessories,Computer Accessories,Computer Accessories & Peripherals,Portable Battery Packs ccbdtucwsuccsbzvxsect,Frys,Electronics,Portable Battery Packs,Cell Phones,Cell Phone Accessories,Cell Phone Batteries & Power,Batteries,Surge Protectors,Surge Protectors, Power Strips,PC Computers,Consumer Electronics,Mobile Power,Power Accessories,Multipurpose Batteries & Power,Rechargeable Batteries,Portable Battery Packs bcxsstqzbavv,Power, Cooling Racks",Travel RockStar 3-in-1 2A USB and Dual-Outlet Wall Charger with Internal 3000mAh Battery Pack,3,8/8/13,8:24:00 PM,3,37.65,112.95
514,30,Samsung,"LED & LCD TVs,All TVs,Refurbished TVs,TV & Video,Electronics,Shop TVs by Type,Television & Video,Televisions,TVs Entertainment",SAMSUNG 40'' Class FHD (1080P) Smart LED TV (UN40M5300),821,8/8/13,11:02:00 PM,3,699.99,"2,099.97"
515,3,Bose,"Surround Speakers,TV, Video & Home Audio,Surround Sound Systems,Electronics,All Home Theater Systems,TVs Entertainment,Speakers,Consumer Electronics,Home Theater Systems,TV Sound Systems,Audio & Home Theatre,Home Audio,Audio",Acoustimass 6 Series V Home Theater Speaker System (Black),442,8/8/13,6:40:00 AM,1,431.64,431.64
516,24,Midland,"Electronics,Portable Audio,MP3 Accessories,All Portable Speakers,Audio,Docks, Radios & Boomboxes,Radios,Portable Audio & Video,Shortwave Radios","Midland Weather Alert Radio, 1.0 CT",74,8/8/13,9:52:00 AM,1,477.35,477.35
517,42,SVS,"Speaker Separates,Center Channel Speakers,Electronics,TVs Entertainment,Speakers,Home Audio,Center-Channel Speakers,Audio,Speaker Separates baesfadqwexxbctqsw",Prime Three-Way Center Channel Speaker (Premium Black Ash),317,8/11/13,3:33:00 PM,3,160.62,481.86
518,48,Yamaha,"TV, Video & Home Audio,Receivers,Electronics,TVs Entertainment,Compact & Shelf Stereos,Consumer Electronics,Home Audio Stereos, Components,Audio & Home Theatre,Receivers & Amplifiers,Home Audio Components,Home Audio,CD Players Changers,Audio,Compact Radios & Stereos,Stereo Shelf Systems",CRX-322 CD Receiver,379,8/11/13,5:38:00 PM,1,70.12,70.12
